4.053357477046000412e-03,9.927699534358246369e-01,9.586912206623084262e-04,2.217997866467039374e-03
7.952850263302996617e-03,9.901934367858170605e-01,7.915927922499473197e-04,1.062120158629964364e-03
2.805271552681731784e-03,1.366525507638977240e-02,5.401640899750603103e-03,9.781278324711778493e-01
1.031175538893965883e-02,9.835080095588650817e-01,3.255916766486028052e-03,2.924318285708908758e-03
9.208918529780735218e-01,7.405632890044770711e-02,1.114761669386008132e-03,3.937056452092649317e-03
2.206925102858965301e-02,6.376948474614081014e-03,4.113508989940765741e-03,9.674402915068553988e-01
4.937355724584044717e-03,9.920106795463307092e-01,6.979004347468889839e-04,2.354064294338788915e-03
8.998621322161977354e-02,3.574262878487984019e-02,8.124522720898169625e-01,6.181888590368325720e-02
3.221450013385777564e-03,9.951918279511949850e-01,3.813206532671577502e-04,1.205401382152166074e-03
2.919178850480362596e-04,3.162212503269834409e-03,1.153415106383853415e-03,9.953924545052984518e-01
2.724539405602604061e-02,9.697086185215246790e-01,1.146570832774426426e-03,1.899416589674385617e-03
9.684067560035348370e-04,9.986189600411462530e-01,1.375590801962341364e-04,2.750741226543319926e-04
2.383025137048534053e-02,1.736568566996553407e-03,9.635725718487463398e-01,1.086060821377167300e-02
9.950454539175488389e-01,2.132103059229818742e-03,4.501613566764759268e-04,2.372281666545230858e-03
2.327688416807977521e-03,4.252903016971456944e-03,7.298081070978118014e-03,9.861213274952426167e-01
2.250134612451715633e-03,9.961689085443338199e-01,5.640098308450356476e-04,1.016947012369084956e-03
9.968120502382417092e-01,1.248178061597522400e-03,4.400469499322984929e-04,1.499724750228665672e-03
1.271645998500353474e-02,3.069386727601079376e-02,9.197483046537846541e-01,3.684136808520113715e-02
1.856279089601600360e-02,8.650123419517274231e-03,9.642349921975879035e-01,8.552093486878896769e-03
9.965981547331628221e-01,2.910235845642402189e-03,1.933861338346426495e-04,2.982232873602349665e-04
5.798320979058703938e-03,9.904638446390384710e-01,1.213906280402963275e-03,2.523928101499951608e-03
9.764717991444061829e-01,1.920343007933230858e-02,4.258146105213625118e-03,6.662467104776952076e-05
6.746423425235700475e-03,9.921896544897811365e-01,3.966359303184795334e-04,6.672861546643147831e-04
1.810611811946285761e-03,9.961284696943182304e-01,4.781891845816856686e-04,1.582729309153787156e-03
1.228329972613736477e-02,1.027824763334899555e-02,9.366319248570940115e-01,4.080652778341989362e-02
1.867244327863135794e-02,9.635173802459742198e-01,5.344795941468983777e-03,1.246538053392544365e-02
9.962585579278570025e-01,3.274571754940231415e-03,8.454735636163275060e-05,3.823229608407002875e-04
2.518273306507366055e-03,5.905174073427898324e-03,1.526300939875284944e-02,9.763135432213119191e-01
1.070124348233557517e-02,1.376916858583447992e-02,1.106318996045952546e-03,9.744232689357839039e-01
1.545852225563133960e-02,8.048776955009979625e-03,9.615022586018610040e-01,1.499044218749773574e-02
3.225244932295893291e-02,9.347954514108434143e-01,1.739584823410985498e-02,1.555625103208751851e-02
9.981788457919783530e-01,1.401459444491090500e-03,7.420233180617547702e-05,3.454924317244652916e-04
2.380803916804347109e-02,1.545798723168397481e-03,9.719588689508774637e-01,2.687293157910255071e-03
9.969803243154309325e-01,2.431300964105525837e-03,2.846694403920090283e-04,3.037052800710536766e-04
9.948696290695618893e-01,4.756488589909345019e-03,1.498698929645653666e-04,2.240124475640334106e-04
5.205404094546947809e-03,9.911956407564049831e-01,1.357989252916451221e-03,2.240965896131686362e-03
1.356029835640964847e-02,9.828320269123009822e-01,1.271513827752847976e-03,2.336160903537081411e-03
9.969515573555576271e-01,1.959283288718121057e-03,4.478557481002422226e-04,6.413036076242629394e-04
2.372417717513699426e-03,3.731273344499011577e-03,1.035094297864146834e-02,9.835453659593457187e-01
9.968861449536504660e-01,1.782299776429420966e-03,1.125150271314210573e-03,2.064049986062812007e-04
4.419419990846033819e-02,1.529760543376888424e-03,9.447688038027479696e-01,9.507235745414897507e-03
2.495924634179919749e-02,9.610284648740279323e-01,6.709671056483237743e-03,7.302617727689494562e-03
9.934298743959462108e-01,2.325876090609793265e-03,3.136131161272185611e-03,1.108118352171939347e-03
2.088173917071357161e-02,9.518757618770382622e-01,7.015930654181989044e-03,2.022656829806657522e-02
4.291051881908850354e-03,9.943550623366158581e-01,4.374810485860812655e-04,9.164047328891823966e-04
4.087715512507180370e-03,9.940045419028421536e-01,3.653261366515900190e-04,1.542416447999599236e-03
9.929375582309263315e-01,4.296094539565495883e-03,1.736651660594699682e-03,1.029695568913474666e-03
5.544486769203106104e-03,9.920225168309438901e-01,4.506441635811620069e-04,1.982352236271352035e-03
2.508478587471261664e-02,5.274560140130713642e-03,9.655781561124534562e-01,4.062497872703349673e-03
6.000462752223865472e-03,9.686959222461719587e-01,5.206771640019910996e-03,2.009684336158397075e-02
3.839192743005039737e-02,9.539878679973144981e-01,3.517130682767951808e-03,4.103073889867145732e-03
1.518516695758688429e-03,8.874233459169086902e-03,1.819055200552836251e-03,9.877881946445197237e-01
4.351724916841298585e-02,1.466026846274514489e-02,9.312908785194530248e-01,1.053160384938881672e-02
1.829200203731992658e-02,9.793870728497726663e-01,1.492952113540434514e-03,8.279729993671564731e-04
9.611875764661194366e-03,9.877269515958547741e-01,9.841633001554145506e-04,1.677009339328667083e-03
4.110288909366031397e-03,9.932184811870538033e-01,1.194017795785105905e-03,1.477212107795184987e-03
9.958738916747531533e-01,1.493225811502460433e-03,1.944360679702846536e-03,6.885218340419023723e-04
9.682348962712968715e-03,9.875451532273256117e-01,7.775187605048848073e-04,1.994979049456604200e-03
2.000603846916349220e-03,9.863187772557207023e-01,2.547463815373547137e-03,9.133155081990043667e-03
9.054431579730333121e-03,9.826888908429338709e-01,1.922879848892431560e-03,6.333797728442962585e-03
8.334295980657565814e-03,9.784318832574999680e-01,2.840941623417536817e-03,1.039287913842509500e-02
9.936841063376595784e-01,4.849725417498731810e-03,8.863758574154339100e-04,5.797923874264439888e-04
4.191240330255849300e-03,9.901801095967602828e-01,3.637321391970259419e-04,5.264917933786705979e-03
9.971973954326218692e-01,2.209223762707577393e-03,4.624145167372106595e-04,1.309662879335808335e-04
4.573708589739146346e-02,5.584197938519004645e-03,9.441698085155707520e-01,4.508907648518928162e-03
2.165444401042892694e-02,5.405871908960305922e-03,9.543118130479001371e-01,1.862787103271024841e-02
1.162205354685121733e-02,1.314575679472264162e-02,5.970783799056285888e-03,9.692614058593699289e-01
2.182005853476572110e-02,6.008025670730655216e-03,1.050261174754848689e-02,9.616693040469551645e-01
9.915063742895815491e-01,6.608820569481865803e-03,3.542724840805390940e-04,1.530532656856143509e-03
1.465159730918392383e-03,9.952813942519195267e-01,5.764880121734129942e-04,2.676958004988863604e-03
8.890866750413192396e-03,3.640184718010594511e-02,9.488062027991168712e-01,5.901083270364013839e-03
2.587727020826637025e-02,8.984367802508786902e-03,9.544008486785953149e-01,1.073751331062977772e-02
2.582261777919882609e-02,6.243224918421929129e-03,6.250539821551433922e-03,9.616836174808279791e-01
9.886520608036833968e-01,8.269503518686790663e-03,2.215065554620184417e-03,8.633701230098178494e-04
3.645521588617823411e-02,5.713986200019763664e-03,9.506788254407262384e-01,7.151972473075695301e-03
1.309473731266335914e-03,1.268128642913509893e-02,5.763152882953763607e-03,9.802460869566446133e-01
5.236961348557616497e-02,9.426059339824766070e-01,3.316600288765990130e-03,1.707852243181726863e-03
2.815636198415344751e-02,1.129115659392476191e-02,9.425484088855377030e-01,1.800407253638414834e-02
9.963132755697537979e-01,1.897691476937547793e-03,1.199881269224792064e-03,5.891516840837200068e-04
2.262024825127691879e-04,7.414060743683979771e-02,8.398667216651037673e-03,9.172345228639964265e-01
1.042975884785632369e-03,6.421998879383429733e-03,2.056582221415630997e-03,9.904784430144153440e-01
4.691854717873181549e-03,4.295034634354047247e-03,1.106487235447535522e-02,9.799482382932975799e-01
2.523405407299971273e-02,2.954096932240884337e-04,9.673168456032452678e-01,7.153690630531061266e-03
1.114883035161308433e-02,9.841411123877390477e-01,1.914679099402373562e-03,2.795378161245840737e-03
9.164965924615780385e-03,3.417043552967409959e-04,9.843431035485344927e-01,6.150226171552733781e-03
9.911091687119364391e-01,6.978408072816078868e-03,1.546648326570916870e-03,3.657748886759725165e-04
1.581090452677985300e-02,1.252936862245993856e-03,9.734164066613679722e-01,9.519751949606095054e-03
2.583183476580005241e-03,9.942894914003999052e-01,1.630384911101775969e-03,1.496940211918354382e-03
9.533637941761074694e-03,9.745240391299866412e-01,6.644791446168551476e-03,9.297531482083738752e-03
5.460525677269819494e-02,8.359298059376736589e-02,7.676392602472452698e-01,9.416250238628902369e-02
4.147813707885149304e-02,8.082240331825224500e-03,9.075482050568857151e-01,4.289141753243752575e-02
2.931383349721996406e-02,6.792759254905250677e-02,8.914428146122194141e-01,1.131575934150803875e-02
1.581643049978347440e-02,9.783222316469510904e-01,1.994812152649862690e-03,3.866525700615600688e-03
2.648242793443587872e-02,9.717104481018953299e-01,7.296241681638877688e-04,1.077499795504605106e-03
9.970526493821820768e-01,2.331585575071623301e-03,5.041185618127837003e-04,1.116464809332844431e-04
7.497045056279646666e-03,9.905525135462832642e-01,4.376725818867680516e-04,1.512768815550480936e-03
3.038549515387406474e-02,5.304715780409338492e-03,9.566889283755013462e-01,7.620860690215083139e-03
2.636281581463566833e-03,9.951937174297228461e-01,4.499847338172124054e-04,1.720016254996346514e-03
1.287369190675598067e-02,9.818556743116806373e-01,1.524390387852883307e-03,3.746243393710366621e-03
3.456156750766296859e-02,7.223967710780622269e-03,9.550347265158868337e-01,3.179738265669534644e-03
1.027357678028081520e-02,8.787692317956215986e-04,8.684932398043719859e-01,1.203544141835513476e-01
9.960719994311374448e-01,3.443433319629952798e-03,3.538870173471149504e-04,1.306802318851763055e-04
8.045392986078583539e-03,9.878017013741977603e-01,1.106178627163655406e-03,3.046727012559999857e-03
8.513556730031394959e-03,9.897173798249589982e-01,4.397545768970151760e-04,1.329308868112708203e-03
9.932665190396641197e-01,5.931344623697572607e-03,3.440982340429878821e-04,4.580381025952686737e-04
9.972456193079657361e-01,2.449964981326613941e-03,2.395160287831359514e-04,6.489968192474355069e-05
